,,,,,463,Трансфери осталим нивоима власти,"7,000,000",
,,,,,,Распоред и коришћење средстава ове апропријације,,
,,,,,,вршиће се по посебном акту Владе,,
,,,,,481,Дотације невладиним организацијама,"1,600,000",
,,,,,,,64,
,,,,,,,,
,,,,Програмска,Економска,,,
Раздео,Глава,Програм,Функција,активност/,класифи-,ОПИС,Укупна средства,
,,,,Пројекат,кација,,,
1,2,3,4,5,6,7,8,
,,,,,,Подршка социјално угроженом становништву и,"235,476,000",
,,,,4,,процесу повратка на територији АП Косово и,,
,,,,,,Метохија,,
,,,,,463,Трансфери осталим нивоима власти,"105,134,000",
,,,,,,Распоред и коришћење средстава ове апропријације,,
,,,,,,вршиће се по посебном акту Владе,,
,,,,,472,Накнаде за социјалну заштиту из буџета,"73,442,000",
,,,,,,Распоред и коришћење средстава ове апропријације,,
,,,,,,вршиће се по посебном акту Владе,,
,,,,,481,Дотације невладиним организацијама,"56,900,000",
,,,,5,,Подршка организацијама цивилног друштва,"32,130,000",
,,,,,481,Дотације невладиним организацијама,"32,130,000",
,,,,,,Брига о културној баштини на територији АП,"272,740,000",
,,,,,,Косово и Метохија и подршка Српској,,
,,,,6,,,,
,,,,,,православној цркви и становништву у области,,
,,,,,,културе,,
,,,,,451,Субвенције јавним нефинансијским предузећима и,"155,824,000",
,,,,,,организацијама,,
,,,,,463,Трансфери осталим нивоима власти,"36,000,000",
,,,,,,Распоред и коришћење средстава ове апропријације,,
,,,,,,вршиће се по посебном акту Владе,,
,,,,,481,Дотације невладиним организацијама,"80,916,000",
,,,,,,ИПА  2011 - Подршка спровођењу стратегије за,"1,000,000",
,,,,4001,,"интерно расељена лица, избеглице и повратнике",,
,,,,,424,Специјализоване услуге,"1,000,000",
,,,,7007,,ИПА 2013 - Сектор унутрашњих послова,"97,551,000",
,,,,,423,Услуге по уговору,"96,604,000",
,,,,,485,Накнада штете за повреде или штету нанету од стране,"947,000",
,,,,,,државних органа,,
,,,,,,ИПА 2012 - Подршка унапређењу животних услова,"17,280,000",
,,,,7008,,повратника и затварање колективних центара,,
,,,,,424,Специјализоване услуге,"17,280,000",
,,,,,,КАНЦЕЛАРИЈА ЗА ЉУДСКА И МАЊИНСКА,"469,289,000",
,3.19,,,,,,,
,,,,,,ПРАВА,,
,,,,,,Извори финансирања за главу 3.19,,
,,,,,1,Приходи из буџета,"355,729,000",
,,,,,5,Донације од иностраних земаља,"20,080,000",
,,,,,56,Финансијска помоћ ЕУ,"93,480,000",
,,,,,,Унапређење и заштита људских и мањинских,"469,289,000",
,,1001,,,,,,
,,,,,,права и слобода,,
,,,,,,"Извршни и законодавни органи, финансијски и","183,094,000",
,,,110,,,,,
,,,,,,фискални послови и спољни послови,,
,,,,,,"Примена међународних уговора, сарадња са","35,213,000",
,,,,,,међународним организацијама и спровођење,,
,,,,6,,,,
,,,,,,Стратегије превенције и заштите од,,
,,,,,,дискриминације,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","8,894,000",
,,,,,412,Социјални доприноси на терет послодавца,"1,592,000",
,,,,,415,Накнаде трошкова за запослене,"650,000",
,,,,,422,Трошкови путовања,"2,100,000",
,,,,,423,Услуге по уговору,"3,050,000",
,,,,,481,Дотације невладиним организацијама,"18,927,000",
,,,,8,,Администрација и управљање,"47,513,000",
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","14,600,000",
,,,,,412,Социјални доприноси на терет послодавца,"2,614,000",
,,,,,,,65,
,,,,,,,,
,,,,Програмска,Економска,,,
Раздео,Глава,Програм,Функција,активност/,класифи-,ОПИС,Укупна средства,
,,,,Пројекат,кација,,,
1,2,3,4,5,6,7,,8
,,,,,413,Накнаде у натури,,"200,000"
,,,,,414,Социјална давања запосленима,"1,000,000",
,,,,,415,Накнаде трошкова за запослене,,"425,000"
,,,,,416,Награде запосленима и остали посебни расходи,,"55,000"
,,,,,421,Стални трошкови,"1,850,000",
,,,,,422,Трошкови путовања,,"400,000"
,,,,,423,Услуге по уговору,"17,459,000",
,,,,,424,Специјализоване услуге,,"400,000"
,,,,,425,Текуће поправке и одржавање,,"550,000"
,,,,,426,Материјал,"3,016,000",
,,,,,481,Дотације невладиним организацијама,"4,444,000",
,,,,,512,Машине и опрема,,"150,000"
,,,,,515,Нематеријална имовина,,"350,000"
,,,,7002,,ИПА 2013 - Сектор правосуђа,"100,368,000",
,,,,,423,Услуге по уговору,"99,384,000",
,,,,,485,Накнада штете за повреде или штету нанету од стране,,"984,000"
,,,,,,државних органа,,
,,,,,,Опште јавне услуге некласификоване на другом,"286,195,000",
,,,160,,,,,
,,,,,,месту,,
,,,,7,,Унапређење положаја националних мањина,"286,195,000",
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","9,075,000",
,,,,,412,Социјални доприноси на терет послодавца,"1,624,000",
,,,,,415,Накнаде трошкова за запослене,,"925,000"
,,,,,422,Трошкови путовања,"3,000,000",
,,,,,,Део средстава ове апропријације у износу од 800.000,,
,,,,,,динара намењен је за финансирање Савета за,,
,,,,,,унапређење положаја Рома и спровођење Декаде,,
,,,,,,укључивања Рома,,
,,,,,423,Услуге по уговору,"9,571,000",
,,,,,481,Дотације невладиним организацијама,"262,000,000",
,,,,,,Део средстава ове апропријације у износу од,,
,,,,,,245.000.000 динара намењен је за финансирање,,
,,,,,,"националних савета националних мањина, а део",,
,,,,,,средстава у износу од 17.000.000 динара намењен је на,,
,,,,,,име Декаде инклузије Рома 2005 - 2015. године,,
,,,,,,КАНЦЕЛАРИЈА ЗА ПОМОЋ И ОБНОВУ,"28,155,000",
,3.20,,,,,,,
,,,,,,ПОПЛАВЉЕНИХ ПОДРУЧЈА,,
,,,,,,Извори финансирања за главу 3.20,,
,,,,,1,Приходи из буџета,"28,155,000",
,,1406,,,,Обнова земље од поплава,"28,155,000",
,,,,,,"Извршни и законодавни органи, финансијски и","28,155,000",
,,,110,,,,,
,,,,,,фискални послови и спољни послови,,
,,,,,,Организација и координација послова везаних за,"28,155,000",
,,,,1,,помоћ и обнову поплављених подручја,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","15,700,000",
,,,,,412,Социјални доприноси на терет послодавца,"2,812,000",
,,,,,414,Социјална давања запосленима,,"1,000"
,,,,,415,Накнаде трошкова за запослене,,"543,000"
,,,,,421,Стални трошкови,,"270,000"
,,,,,422,Трошкови путовања,"1,503,000",
,,,,,423,Услуге по уговору,"6,500,000",
,,,,,425,Текуће поправке и одржавање,,"17,000"
,,,,,426,Материјал,,"400,000"
,,,,,484,Накнада штете за повреде или штету насталу услед,,"1,000"
,,,,,,елементарних непогода или других природних узрока,,
,,,,,512,Машине и опрема,,"408,000"
,,,,,,КАНЦЕЛАРИЈА ЗА БОРБУ ПРОТИВ ДРОГА,"10,310,000",
,3.21,,,,,,,
,,,,,,,,66
,,,,,,,,
,,,,Програмска,Економска,,,
Раздео,Глава,Програм,Функција,активност/,класифи-,ОПИС,Укупна средства,
,,,,Пројекат,кација,,,
1,2,3,4,5,6,7,8,
,,,,,,Извори финансирања за главу 3.21,,
,,,,,1,Приходи из буџета,"10,310,000",
,,1802,,,,Превентивна здравствена заштита,"10,310,000",
,,,,,,"Извршни и законодавни органи, финансијски и","10,310,000",
,,,110,,,,,
,,,,,,фискални послови и спољни послови,,
,,,,,,Стручни и оперативни послови у области борбе,"10,310,000",
,,,,4008,,,,
,,,,,,против дрога,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","4,875,000",
,,,,,412,Социјални доприноси на терет послодавца,"873,000",
,,,,,413,Накнаде у натури,"1,000",
,,,,,414,Социјална давања запосленима,"1,000",
,,,,,415,Накнаде трошкова за запослене,"360,000",
,,,,,416,Награде запосленима и остали посебни расходи,"1,000",
,,,,,421,Стални трошкови,"1,000,000",
,,,,,422,Трошкови путовања,"425,000",
,,,,,423,Услуге по уговору,"850,000",
,,,,,424,Специјализоване услуге,"170,000",
,,,,,425,Текуће поправке и одржавање,"72,000",
,,,,,426,Материјал,"680,000",
,,,,,482,"Порези, обавезне таксе и казне и пенали","1,000",
,,,,,512,Машине и опрема,"1,000,000",
,,,,,515,Нематеријална имовина,"1,000",
4,,,,,,УСТАВНИ СУД,"310,395,000",
,,,,,,Извори финансирања за раздео 4,,
,,,,,1,Приходи из буџета,"310,395,000",
,,,,,,Заштита уставности и законитости и људских и,"310,395,000",
,,1605,,,,,,
,,,,,,мањинских права и слобода,,
,,,330,,,Судови,"310,395,000",
,,,,,,"Остваривање уставних надлежности,","310,395,000",
,,,,1,,,,
,,,,,,администрација и управљање,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","226,000,000",
,,,,,412,Социјални доприноси на терет послодавца,"39,000,000",
,,,,,413,Накнаде у натури,"500,000",
,,,,,414,Социјална давања запосленима,"650,000",
,,,,,415,Накнаде трошкова за запослене,"7,800,000",
,,,,,416,Награде запосленима и остали посебни расходи,"1,000,000",
,,,,,421,Стални трошкови,"2,500,000",
,,,,,422,Трошкови путовања,"3,500,000",
,,,,,423,Услуге по уговору,"9,295,000",
,,,,,425,Текуће поправке и одржавање,"1,200,000",
,,,,,426,Материјал,"5,100,000",
,,,,,462,Дотације међународним организацијама,"1,000,000",
,,,,,512,Машине и опрема,"12,850,000",
5,,,,,,ВИСОКИ САВЕТ СУДСТВА,"213,438,000",
,,,,,,Извори финансирања за раздео 5,,
,,,,,1,Приходи из буџета,"96,588,000",
,,,,,56,Финансијска помоћ ЕУ,"116,850,000",
,,1602,,,,Уређење и управљање у систему правосуђа,"213,438,000",
,,,330,,,Судови,"213,438,000",
,,,,1,,Рад савета Високог савета судства,"75,636,000",
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","58,541,000",
,,,,,412,Социјални доприноси на терет послодавца,"10,479,000",
,,,,,413,Накнаде у натури,"350,000",
,,,,,414,Социјална давања запосленима,"600,000",
,,,,,415,Накнаде трошкова за запослене,"5,500,000",
,,,,,416,Награде запосленима и остали посебни расходи,"166,000",
,,,,,,Рад административне канцеларије Високог савета,"12,342,000",
,,,,2,,,,
,,,,,,судства,,
,,,,,,,67,
,,,,,,,,
,,,,Програмска,Економска,,,
Раздео,Глава,Програм,Функција,активност/,класифи-,ОПИС,Укупна средства,
,,,,Пројекат,кација,,,
1,2,3,4,5,6,7,8,
,,,,,421,Стални трошкови,"1,800,000",
,,,,,422,Трошкови путовања,"1,800,000",
,,,,,423,Услуге по уговору,"6,390,000",
,,,,,425,Текуће поправке и одржавање,"250,000",
,,,,,426,Материјал,"1,700,000",
,,,,,482,"Порези, обавезне таксе и казне и пенали","1,000",
,,,,,483,Новчане казне и пенали по решењу судова,"1,000",
,,,,,512,Машине и опрема,"400,000",
,,,,7002,,ИПА 2013 - Сектор правосуђа,"125,460,000",
,,,,,422,Трошкови путовања,"1,000,000",
,,,,,423,Услуге по уговору,"123,230,000",
,,,,,485,Накнада штете за повреде или штету нанету од стране,"1,230,000",
,,,,,,државних органа,,
6,,,,,,СУДОВИ,"19,384,272,000",
,,,,,,Извори финансирања за раздео 6,,
,,,,,1,Приходи из буџета,"16,979,103,000",
,,,,,4,Сопствени приходи буџетских корисника,"2,405,143,000",
,,,,,13,Нераспоређени вишак прихода из ранијих година,"26,000",
,6.0,,,,,СУДОВИ,"1,095,204,000",
,,,,,,Извори финансирања за главу 6.0,,
,,,,,1,Приходи из буџета,"1,048,527,000",
,,,,,4,Сопствени приходи буџетских корисника,"46,676,000",
,,,,,13,Нераспоређени вишак прихода из ранијих година,"1,000",
,,1603,,,,Рад судова,"1,095,204,000",
,,,330,,,Судови,"1,095,204,000",
,,,,2,,Техничка подршка раду судова,"1,095,204,000",
,,,,,413,Накнаде у натури,"6,001,000",
,,,,,414,Социјална давања запосленима,"5,000,000",
,,,,,416,Награде запосленима и остали посебни расходи,"16,000,000",
,,,,,421,Стални трошкови,"35,000,000",
,,,,,423,Услуге по уговору,"10,000,000",
,,,,,483,Новчане казне и пенали по решењу судова,"976,527,000",
,,,,,485,Накнада штете за повреде или штету нанету од стране,"46,676,000",
,,,,,,државних органа,,
,6.1,,,,,ВРХОВНИ КАСАЦИОНИ СУД,"444,307,000",
,,,,,,Извори финансирања за главу 6.1,,
,,,,,1,Приходи из буџета,"330,787,000",
,,,,,4,Сопствени приходи буџетских корисника,"113,515,000",
,,,,,13,Нераспоређени вишак прихода из ранијих година,"5,000",
,,1603,,,,Рад судова,"444,307,000",
,,,330,,,Судови,"444,307,000",
,,,,,,Спровођење судских поступака Врховног,"242,205,000",
,,,,3,,,,
,,,,,,касационог суда,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","134,031,000",
,,,,,412,Социјални доприноси на терет послодавца,"23,173,000",
,,,,,413,Накнаде у натури,"400,000",
,,,,,414,Социјална давања запосленима,"250,000",
,,,,,415,Накнаде трошкова за запослене,"23,000,000",
,,,,,416,Награде запосленима и остали посебни расходи,"1,000,000",
,,,,,421,Стални трошкови,"47,700,000",
,,,,,422,Трошкови путовања,"2,500,000",
,,,,,423,Услуге по уговору,"4,000,000",
,,,,,426,Материјал,"6,000,000",
,,,,,482,"Порези, обавезне таксе и казне и пенали","150,000",
,,,,,483,Новчане казне и пенали по решењу судова,"1,000",
,,,,,,,68,
,,,,,,,,
,,,,Програмска,Економска,,,
Раздео,Глава,Програм,Функција,активност/,класифи-,ОПИС,Укупна средства,
,,,,Пројекат,кација,,,
1,2,3,4,5,6,7,8,
,,,,,,Административна подршка спровођењу судских,"202,102,000",
,,,,4,,поступака  Врховног касационог суда,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","167,100,000",
,,,,,412,Социјални доприноси на терет послодавца,"30,000,000",
,,,,,425,Текуће поправке и одржавање,"5,001,000",
,,,,,512,Машине и опрема,"1,000",
,6.2,,,,,УПРАВНИ СУД,"292,888,000",
,,,,,,Извори финансирања за главу 6.2,,
,,,,,1,Приходи из буџета,"233,132,000",
,,,,,4,Сопствени приходи буџетских корисника,"59,754,000",
,,,,,13,Нераспоређени вишак прихода из ранијих година,"2,000",
,,1603,,,,Рад судова,"292,888,000",
,,,330,,,Судови,"292,888,000",
,,,,,,Спровођење судских поступака Управног суда,"145,783,000",
,,,,5,,,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","98,472,000",
,,,,,412,Социјални доприноси на терет послодавца,"17,613,000",
,,,,,414,Социјална давања запосленима,"500,000",
,,,,,415,Накнаде трошкова за запослене,"8,300,000",
,,,,,416,Награде запосленима и остали посебни расходи,"270,000",
,,,,,421,Стални трошкови,"6,814,000",
,,,,,422,Трошкови путовања,"1,950,000",
,,,,,423,Услуге по уговору,"4,810,000",
,,,,,426,Материјал,"6,853,000",
,,,,,482,"Порези, обавезне таксе и казне и пенали","200,000",
,,,,,483,Новчане казне и пенали по решењу судова,"1,000",
,,,,,,Административна подршка спровођењу судских,"147,105,000",
,,,,6,,,,
,,,,,,поступака Управног суда,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","121,800,000",
,,,,,412,Социјални доприноси на терет послодавца,"21,803,000",
,,,,,414,Социјална давања запосленима,"500,000",
,,,,,415,Накнаде трошкова за запослене,"3,000,000",
,,,,,425,Текуће поправке и одржавање,"1,000",
,,,,,512,Машине и опрема,"1,000",
,6.3,,,,,ПРИВРЕДНИ АПЕЛАЦИОНИ СУД,"192,369,000",
,,,,,,Извори финансирања за главу 6.3,,
,,,,,1,Приходи из буџета,"140,450,000",
,,,,,4,Сопствени приходи буџетских корисника,"51,916,000",
,,,,,13,Нераспоређени вишак прихода из ранијих година,"3,000",
,,1603,,,,Рад судова,"192,369,000",
,,,330,,,Судови,"192,369,000",
,,,,,,Спровођење судских поступака Привредног,"120,517,000",
,,,,7,,,,
,,,,,,апелационог суда,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","83,119,000",
,,,,,412,Социјални доприноси на терет послодавца,"14,879,000",
,,,,,413,Накнаде у натури,"40,000",
,,,,,414,Социјална давања запосленима,"240,000",
,,,,,415,Накнаде трошкова за запослене,"10,433,000",
,,,,,416,Награде запосленима и остали посебни расходи,"300,000",
,,,,,421,Стални трошкови,"1,488,000",
,,,,,422,Трошкови путовања,"3,307,000",
,,,,,423,Услуге по уговору,"1,973,000",
,,,,,426,Материјал,"4,731,000",
,,,,,482,"Порези, обавезне таксе и казне и пенали","2,000",
,,,,,483,Новчане казне и пенали по решењу судова,"3,000",
,,,,,485,Накнада штете за повреде или штету нанету од стране,"2,000",
,,,,,,државних органа,,
,,,,,,,69,
,,,,,,,,
,,,,Програмска,Економска,,,
Раздео,Глава,Програм,Функција,активност/,класифи-,ОПИС,Укупна средства,
,,,,Пројекат,кација,,,
1,2,3,4,5,6,7,8,
,,,,,,Административна подршка спровођењу судских,"71,852,000",
,,,,8,,поступака  Привредног апелационог суда,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","60,941,000",
,,,,,412,Социјални доприноси на терет послодавца,"10,909,000",
,,,,,425,Текуће поправке и одржавање,"1,000",
,,,,,512,Машине и опрема,"1,000",
,6.4,,,,,ПРЕКРШАЈНИ АПЕЛАЦИОНИ СУД,"349,686,000",
,,,,,,Извори финансирања за главу 6.4,,
,,,,,1,Приходи из буџета,"273,833,000",
,,,,,4,Сопствени приходи буџетских корисника,"75,843,000",
,,,,,13,Нераспоређени вишак прихода из ранијих година,"10,000",
,,1603,,,,Рад судова,"349,686,000",
,,,330,,,Судови,"349,686,000",
,,,,,,Спровођење судских поступака Прекршајног,"184,118,000",
,,,,9,,,,
,,,,,,апелационог суда,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","129,771,000",
,,,,,412,Социјални доприноси на терет послодавца,"23,229,000",
,,,,,413,Накнаде у натури,"1,000",
,,,,,414,Социјална давања запосленима,"801,000",
,,,,,415,Накнаде трошкова за запослене,"9,941,000",
,,,,,416,Награде запосленима и остали посебни расходи,"363,000",
,,,,,421,Стални трошкови,"7,755,000",
,,,,,422,Трошкови путовања,"3,558,000",
,,,,,423,Услуге по уговору,"1,901,000",
,,,,,425,Текуће поправке и одржавање,"1,000",
,,,,,426,Материјал,"6,693,000",
,,,,,482,"Порези, обавезне таксе и казне и пенали","101,000",
,,,,,483,Новчане казне и пенали по решењу судова,"1,000",
,,,,,485,Накнада штете за повреде или штету нанету од стране,"1,000",
,,,,,,државних органа,,
,,,,,512,Машине и опрема,"1,000",
,,,,,,Административна подршка спровођењу судских,"165,568,000",
,,,,10,,поступака Прекршајног апелационог суда,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","139,714,000",
,,,,,412,Социјални доприноси на терет послодавца,"25,009,000",
,,,,,414,Социјална давања запосленима,"1,000",
,,,,,415,Накнаде трошкова за запослене,"1,000",
,,,,,416,Награде запосленима и остали посебни расходи,"837,000",
,,,,,421,Стални трошкови,"1,000",
,,,,,422,Трошкови путовања,"1,000",
,,,,,423,Услуге по уговору,"1,000",
,,,,,425,Текуће поправке и одржавање,"1,000",
,,,,,426,Материјал,"1,000",
,,,,,512,Машине и опрема,"1,000",
,6.5,,,,,АПЕЛАЦИОНИ СУДОВИ,"1,418,801,000",
,,,,,,Извори финансирања за главу 6.5,,
,,,,,1,Приходи из буџета,"1,204,600,000",
,,,,,4,Сопствени приходи буџетских корисника,"214,200,000",
,,,,,13,Нераспоређени вишак прихода из ранијих година,"1,000",
,,1603,,,,Рад судова,"1,418,801,000",
,,,330,,,Судови,"1,418,801,000",
,,,,,,Спровођење судских поступака Апелационих,"868,801,000",
,,,,11,,,,
,,,,,,судова,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","605,801,000",
,,,,,412,Социјални доприноси на терет послодавца,"108,200,000",
,,,,,413,Накнаде у натури,"300,000",
,,,,,415,Накнаде трошкова за запослене,"42,000,000",
,,,,,421,Стални трошкови,"54,000,000",
,,,,,,,70,
,,,,,,,,
,,,,Програмска,Економска,,,
Раздео,Глава,Програм,Функција,активност/,класифи-,ОПИС,Укупна средства,
,,,,Пројекат,кација,,,
1,2,3,4,5,6,7,8,
,,,,,422,Трошкови путовања,"3,000,000",
,,,,,423,Услуге по уговору,"35,000,000",
,,,,,426,Материјал,"20,000,000",
,,,,,482,"Порези, обавезне таксе и казне и пенали","500,000",
,,,,,,Административна подршка спровођењу судских,"550,000,000",
,,,,12,,,,
,,,,,,поступака  Апелационих судова,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","466,500,000",
,,,,,412,Социјални доприноси на терет послодавца,"83,500,000",
,6.6,,,,,ВИШИ СУДОВИ,"3,267,601,000",
,,,,,,Извори финансирања за главу 6.6,,
,,,,,1,Приходи из буџета,"2,988,900,000",
,,,,,4,Сопствени приходи буџетских корисника,"278,700,000",
,,,,,13,Нераспоређени вишак прихода из ранијих година,"1,000",
,,1603,,,,Рад судова,"3,267,601,000",
,,,330,,,Судови,"3,267,601,000",
,,,,,,Спровођење судских поступака Виших судова,"2,077,601,000",
,,,,13,,,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","788,301,000",
,,,,,412,Социјални доприноси на терет послодавца,"140,700,000",
,,,,,413,Накнаде у натури,"600,000",
,,,,,415,Накнаде трошкова за запослене,"17,000,000",
,,,,,421,Стални трошкови,"270,000,000",
,,,,,422,Трошкови путовања,"5,000,000",
,,,,,423,Услуге по уговору,"800,000,000",
,,,,,426,Материјал,"55,000,000",
,,,,,482,"Порези, обавезне таксе и казне и пенали","1,000,000",
,,,,,,Административна подршка спровођењу судских,"1,190,000,000",
,,,,14,,,,
,,,,,,поступака Виших судова,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","1,009,331,000",
,,,,,412,Социјални доприноси на терет послодавца,"180,669,000",
,6.7,,,,,ОСНОВНИ СУДОВИ,"8,645,422,000",
,,,,,,Извори финансирања за главу 6.7,,
,,,,,1,Приходи из буџета,"7,473,702,000",
,,,,,4,Сопствени приходи буџетских корисника,"1,171,719,000",
,,,,,13,Нераспоређени вишак прихода из ранијих година,"1,000",
,,1603,,,,Рад судова,"8,645,422,000",
,,,330,,,Судови,"8,645,422,000",
,,,,,,Спровођење судских поступака Основних судова,"4,655,422,000",
,,,,15,,,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","1,953,070,000",
,,,,,412,Социјални доприноси на терет послодавца,"350,535,000",
,,,,,413,Накнаде у натури,"1,700,000",
,,,,,415,Накнаде трошкова за запослене,"50,000,000",
,,,,,421,Стални трошкови,"700,000,000",
,,,,,422,Трошкови путовања,"12,000,000",
,,,,,423,Услуге по уговору,"1,385,117,000",
,,,,,426,Материјал,"200,000,000",
,,,,,482,"Порези, обавезне таксе и казне и пенали","3,000,000",
,,,,,,Административна подршка спровођењу судских,"3,990,000,000",
,,,,16,,,,
,,,,,,поступака Основних судова,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","3,384,200,000",
,,,,,412,Социјални доприноси на терет послодавца,"605,800,000",
,6.8,,,,,ПРИВРЕДНИ СУДОВИ,"1,119,201,000",
,,,,,,Извори финансирања за главу 6.8,,
,,,,,1,Приходи из буџета,"993,980,000",
,,,,,4,Сопствени приходи буџетских корисника,"125,220,000",
,,,,,,,71,
,,,,,,,,
,,,,Програмска,Економска,,,
Раздео,Глава,Програм,Функција,активност/,класифи-,ОПИС,Укупна средства,
,,,,Пројекат,кација,,,
1,2,3,4,5,6,7,,8
,,,,,13,Нераспоређени вишак прихода из ранијих година,,"1,000"
,,1603,,,,Рад судова,"1,119,201,000",
,,,330,,,Судови,"1,119,201,000",
,,,,,,Спровођење судских поступака Привредних судова,"589,201,000",
,,,,17,,,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","354,221,000",
,,,,,412,Социјални доприноси на терет послодавца,"63,180,000",
,,,,,413,Накнаде у натури,"1,300,000",
,,,,,415,Накнаде трошкова за запослене,"4,000,000",
,,,,,421,Стални трошкови,"90,000,000",
,,,,,422,Трошкови путовања,"6,000,000",
,,,,,423,Услуге по уговору,"30,000,000",
,,,,,426,Материјал,"40,000,000",
,,,,,483,Новчане казне и пенали по решењу судова,"500,000",
,,,,,,Административна подршка спровођењу судских,"530,000,000",
,,,,18,,,,
,,,,,,поступака Привредних судова,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","449,600,000",
,,,,,412,Социјални доприноси на терет послодавца,"80,400,000",
,6.9,,,,,ПРЕКРШАЈНИ СУДОВИ,"2,558,793,000",
,,,,,,Извори финансирања за главу 6.9,,
,,,,,1,Приходи из буџета,"2,291,192,000",
,,,,,4,Сопствени приходи буџетских корисника,"267,600,000",
,,,,,13,Нераспоређени вишак прихода из ранијих година,,"1,000"
,,1603,,,,Рад судова,"2,558,793,000",
,,,330,,,Судови,"2,558,793,000",
,,,,,,Спровођење судских поступака Прекршајних,"1,318,801,000",
,,,,19,,,,
,,,,,,судова,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","756,601,000",
,,,,,412,Социјални доприноси на терет послодавца,"135,400,000",
,,,,,413,Накнаде у натури,"1,500,000",
,,,,,415,Накнаде трошкова за запослене,"19,000,000",
,,,,,421,Стални трошкови,"220,000,000",
,,,,,422,Трошкови путовања,"6,000,000",
,,,,,423,Услуге по уговору,"110,000,000",
,,,,,426,Материјал,"70,000,000",
,,,,,482,"Порези, обавезне таксе и казне и пенали","300,000",
,,,,,,Административна подршка спровођењу судских,"1,239,992,000",
,,,,20,,,,
,,,,,,поступака Прекршајних судова,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","1,051,800,000",
,,,,,412,Социјални доприноси на терет послодавца,"188,192,000",
7,,,,,,ДРЖАВНО ВЕЋЕ ТУЖИЛАЦА,"61,137,000",
,,,,,,Извори финансирања за раздео 7,,
,,,,,1,Приходи из буџета,"61,137,000",
,,1602,,,,Уређење и управљање у систему правосуђа,"61,137,000",
,,,330,,,Судови,"61,137,000",
,,,,3,,Рад већа Државног већа тужилаца,"5,000,000",
,,,,,423,Услуге по уговору,"5,000,000",
,,,,,,Рад административне канцеларије Државног већа,"56,137,000",
,,,,4,,,,
,,,,,,тужилаца,,
,,,,,411,"Плате, додаци и накнаде запослених (зараде)","38,025,000",
,,,,,412,Социјални доприноси на терет послодавца,"6,806,000",
,,,,,413,Накнаде у натури,"270,000",
,,,,,414,Социјална давања запосленима,"100,000",
,,,,,415,Накнаде трошкова за запослене,"3,400,000",
,,,,,416,Награде запосленима и остали посебни расходи,,"35,000"
,,,,,421,Стални трошкови,"810,000",
,,,,,,,,72
,,,,,,,,
,,,,Програмска,Економска,,,
Раздео,Глава,Програм,Функција,активност/,класифи-,ОПИС,Укупна средства,
,,,,Пројекат,кација,,,
1,2,3,4,5,6,7,,8
,,,,,422,Трошкови путовања,,"850,000"
,,,,,423,Услуге по уговору,"1,000,000",
,,,,,425,Текуће поправке и одржавање,,"362,000"
,,,,,426,Материјал,,"950,000"
,,,,,482,"Порези, обавезне таксе и казне и пенали",,"80,000"
,,,,,483,Новчане казне и пенали по решењу судова,"2,749,000",
,,,,,512,Машине и опрема,,"700,000"
8,,,,,,ЈАВНА ТУЖИЛАШТВА,"3,759,390,000",
,,,,,,Извори финансирања за раздео 8,,
,,,,,1,Приходи из буџета,"3,733,659,000",
,,,,,4,Сопствени приходи буџетских корисника,,"1,000"
,,,,,13,Нераспоређени вишак прихода из ранијих година,"25,730,000",
,8.0,,,,,ЈАВНА ТУЖИЛАШТВА,"90,193,000",
,,,,,,Извори финансирања за главу 8.0,,
,,,,,1,Приходи из буџета,"90,193,000",
,,1604,,,,Рад тужилаштва,"90,193,000",
,,,330,,,Судови,"90,193,000",
,,,,2,,Техничка подршка раду тужилаштва,"90,193,000",
,,,,,421,Стални трошкови,"4,000,000",
,,,,,423,Услуге по уговору,"1,500,000",
,,,,,483,Новчане казне и пенали по решењу судова,"84,693,000",
